Year,Année,ISO,Jurisdiction,Juridiction,Category,Catégorie,Species group,"Groupe d'espèces",Tenure (En),Tenure (Fr),Volume (cubic metres) (En),Data qualifier,Volume (en mètre cube) (Fr),Qualificatifs de données
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Pulpwood,Bois à pâte,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,NU,Nunavut,Nunavut,Logs and bolts,Billes et billots,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2013,2013,NU,Nunavut,Nunavut,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2013,2013,NU,Nunavut,Nunavut,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,NU,Nunavut,Nunavut,Pulpwood,Bois à pâte,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2013,2013,NU,Nunavut,Nunavut,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2013,2013,NU,Nunavut,Nunavut,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,NU,Nunavut,Nunavut,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2013,2013,NU,Nunavut,Nunavut,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2013,2013,NU,Nunavut,Nunavut,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,NU,Nunavut,Nunavut,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2013,2013,NU,Nunavut,Nunavut,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2013,2013,NU,Nunavut,Nunavut,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Softwoods,Résineux,Provincial land,Terres provinciales,6941403,a,6941403,a
2013,2013,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Softwoods,Résineux,Private land,Terres privées,383496,a,383496,a
2013,2013,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Provincial land,Terres provinciales,340374,a,340374,a
2013,2013,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Private land,Terres privées,266391,a,266391,a
2013,2013,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2013,2013,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Private land,Terres privées,8003,a,8003,a
2013,2013,ON,Ontario,Ontario,Pulpwood,Bois à pâte,Softwoods,Résineux,Provincial land,Terres provinciales,3559279,a,3559279,a
2013,2013,ON,Ontario,Ontario,Pulpwood,Bois à pâte,Softwoods,Résineux,Private land,Terres privées,56523,a,56523,a
2013,2013,ON,Ontario,Ontario,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Provincial land,Terres provinciales,943125,a,943125,a
2013,2013,ON,Ontario,Ontario,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Private land,Terres privées,68588,a,68588,a
2013,2013,ON,Ontario,Ontario,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2013,2013,ON,Ontario,Ontario,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Private land,Terres privées,0,a,0,a
2013,2013,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Provincial land,Terres provinciales,12577,a,12577,a
2013,2013,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Private land,Terres privées,53063,a,53063,a
2013,2013,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Provincial land,Terres provinciales,1778339,a,1778339,a
2013,2013,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Private land,Terres privées,345280,a,345280,a
2013,2013,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2013,2013,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Private land,Terres privées,0,a,0,a
2013,2013,ON,Ontario,Ontario,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Provincial land,Terres provinciales,21377,a,21377,a
2013,2013,ON,Ontario,Ontario,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Private land,Terres privées,0,a,0,a
2013,2013,ON,Ontario,Ontario,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Provincial land,Terres provinciales,195433,a,195433,a
2013,2013,ON,Ontario,Ontario,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Private land,Terres privées,900,a,900,a
2013,2013,ON,Ontario,Ontario,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Provincial land,Terres provinciales,573682,a,573682,a
2013,2013,ON,Ontario,Ontario,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Private land,Terres privées,0,a,0,a
2013,2013,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2013,2013,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2013,2013,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,ON,Ontario,Ontario,Pulpwood,Bois à pâte,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2013,2013,ON,Ontario,Ontario,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2013,2013,ON,Ontario,Ontario,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2013,2013,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2013,2013,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,ON,Ontario,Ontario,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2013,2013,ON,Ontario,Ontario,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2013,2013,ON,Ontario,Ontario,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Logs and bolts,Billes et billots,Softwoods,Résineux,Provincial land,Terres provinciales,4187,e,4187,e
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Logs and bolts,Billes et billots,Softwoods,Résineux,Private land,Terres privées,43122,e,43122,e
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Provincial land,Terres provinciales,0,e,0,e
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Private land,Terres privées,5348,e,5348,e
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Pulpwood,Bois à pâte,Softwoods,Résineux,Provincial land,Terres provinciales,3146,e,3146,e
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Pulpwood,Bois à pâte,Softwoods,Résineux,Private land,Terres privées,16497,e,16497,e
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Provincial land,Terres provinciales,0,e,0,e
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Private land,Terres privées,402,e,402,e
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Provincial land,Terres provinciales,0,e,0,e
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Private land,Terres privées,104,e,104,e
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Provincial land,Terres provinciales,0,e,0,e
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Private land,Terres privées,516,e,516,e
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Provincial land,Terres provinciales,0,e,0,e
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Private land,Terres privées,57273,e,57273,e
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Provincial land,Terres provinciales,728,e,728,e
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Private land,Terres privées,229093,e,229093,e
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Logs and bolts,Billes et billots,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Pulpwood,Bois à pâte,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,QC,Quebec,Québec,Logs and bolts,Billes et billots,Softwoods,Résineux,Provincial land,Terres provinciales,16410493,r,16410493,r
2013,2013,QC,Quebec,Québec,Logs and bolts,Billes et billots,Softwoods,Résineux,Private land,Terres privées,2125300,a,2125300,a
2013,2013,QC,Quebec,Québec,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Provincial land,Terres provinciales,2457311,r,2457311,r
2013,2013,QC,Quebec,Québec,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Private land,Terres privées,771200,a,771200,a
2013,2013,QC,Quebec,Québec,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2013,2013,QC,Quebec,Québec,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2013,2013,QC,Quebec,Québec,Pulpwood,Bois à pâte,Softwoods,Résineux,Provincial land,Terres provinciales,145272,r,145272,r
2013,2013,QC,Quebec,Québec,Pulpwood,Bois à pâte,Softwoods,Résineux,Private land,Terres privées,337700,a,337700,a
2013,2013,QC,Quebec,Québec,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Provincial land,Terres provinciales,953998,r,953998,r
2013,2013,QC,Quebec,Québec,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Private land,Terres privées,982300,a,982300,a
2013,2013,QC,Quebec,Québec,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2013,2013,QC,Quebec,Québec,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2013,2013,QC,Quebec,Québec,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Provincial land,Terres provinciales,11731,r,11731,r
2013,2013,QC,Quebec,Québec,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Private land,Terres privées,2900,a,2900,a
2013,2013,QC,Quebec,Québec,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Provincial land,Terres provinciales,11537,r,11537,r
2013,2013,QC,Quebec,Québec,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Private land,Terres privées,,u,,u
2013,2013,QC,Quebec,Québec,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2013,2013,QC,Quebec,Québec,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2013,2013,QC,Quebec,Québec,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Provincial land,Terres provinciales,158892,r,158892,r
2013,2013,QC,Quebec,Québec,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Private land,Terres privées,,u,,u
2013,2013,QC,Quebec,Québec,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Provincial land,Terres provinciales,150987,r,150987,r
2013,2013,QC,Quebec,Québec,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Private land,Terres privées,1852500,e,1852500,e
2013,2013,QC,Quebec,Québec,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2013,2013,QC,Quebec,Québec,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2013,2013,QC,Quebec,Québec,Logs and bolts,Billes et billots,Softwoods,Résineux,Federal land,Terres fédérales,8517,a,8517,a
2013,2013,QC,Quebec,Québec,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Federal land,Terres fédérales,172,a,172,a
2013,2013,QC,Quebec,Québec,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,QC,Quebec,Québec,Pulpwood,Bois à pâte,Softwoods,Résineux,Federal land,Terres fédérales,1093,a,1093,a
2013,2013,QC,Quebec,Québec,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Federal land,Terres fédérales,58,a,58,a
2013,2013,QC,Quebec,Québec,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,QC,Quebec,Québec,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2013,2013,QC,Quebec,Québec,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2013,2013,QC,Quebec,Québec,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,QC,Quebec,Québec,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2013,2013,QC,Quebec,Québec,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Federal land,Terres fédérales,1629,a,1629,a
2013,2013,QC,Quebec,Québec,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,SK,Saskatchewan,Saskatchewan,Logs and bolts,Billes et billots,Softwoods,Résineux,Provincial land,Terres provinciales,1239374,r,1239374,r
2013,2013,SK,Saskatchewan,Saskatchewan,Logs and bolts,Billes et billots,Softwoods,Résineux,Private land,Terres privées,641,r,641,r
2013,2013,SK,Saskatchewan,Saskatchewan,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Provincial land,Terres provinciales,1477437,r,1477437,r
2013,2013,SK,Saskatchewan,Saskatchewan,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Private land,Terres privées,60831,r,60831,r
2013,2013,SK,Saskatchewan,Saskatchewan,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2013,2013,SK,Saskatchewan,Saskatchewan,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Private land,Terres privées,0,r,0,r
2013,2013,SK,Saskatchewan,Saskatchewan,Pulpwood,Bois à pâte,Softwoods,Résineux,Provincial land,Terres provinciales,68358,a,68358,a
2013,2013,SK,Saskatchewan,Saskatchewan,Pulpwood,Bois à pâte,Softwoods,Résineux,Private land,Terres privées,,u,,u
2013,2013,SK,Saskatchewan,Saskatchewan,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Provincial land,Terres provinciales,881771,a,881771,a
2013,2013,SK,Saskatchewan,Saskatchewan,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Private land,Terres privées,,u,,u
2013,2013,SK,Saskatchewan,Saskatchewan,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2013,2013,SK,Saskatchewan,Saskatchewan,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2013,2013,SK,Saskatchewan,Saskatchewan,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Provincial land,Terres provinciales,29714,a,29714,a
2013,2013,SK,Saskatchewan,Saskatchewan,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Private land,Terres privées,,u,,u
2013,2013,SK,Saskatchewan,Saskatchewan,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Provincial land,Terres provinciales,454,a,454,a
2013,2013,SK,Saskatchewan,Saskatchewan,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Private land,Terres privées,,u,,u
2013,2013,SK,Saskatchewan,Saskatchewan,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2013,2013,SK,Saskatchewan,Saskatchewan,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2013,2013,SK,Saskatchewan,Saskatchewan,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Provincial land,Terres provinciales,21179,a,21179,a
2013,2013,SK,Saskatchewan,Saskatchewan,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Private land,Terres privées,,u,,u
2013,2013,SK,Saskatchewan,Saskatchewan,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Provincial land,Terres provinciales,851,a,851,a
2013,2013,SK,Saskatchewan,Saskatchewan,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Private land,Terres privées,,u,,u
2013,2013,SK,Saskatchewan,Saskatchewan,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2013,2013,SK,Saskatchewan,Saskatchewan,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2013,2013,SK,Saskatchewan,Saskatchewan,Logs and bolts,Billes et billots,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2013,2013,SK,Saskatchewan,Saskatchewan,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2013,2013,SK,Saskatchewan,Saskatchewan,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,SK,Saskatchewan,Saskatchewan,Pulpwood,Bois à pâte,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2013,2013,SK,Saskatchewan,Saskatchewan,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2013,2013,SK,Saskatchewan,Saskatchewan,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,SK,Saskatchewan,Saskatchewan,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2013,2013,SK,Saskatchewan,Saskatchewan,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2013,2013,SK,Saskatchewan,Saskatchewan,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,SK,Saskatchewan,Saskatchewan,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2013,2013,SK,Saskatchewan,Saskatchewan,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2013,2013,SK,Saskatchewan,Saskatchewan,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,YT,Yukon,Yukon,Logs and bolts,Billes et billots,Softwoods,Résineux,Provincial land,Terres provinciales,4250,e,4250,e
2013,2013,YT,Yukon,Yukon,Logs and bolts,Billes et billots,Softwoods,Résineux,Private land,Terres privées,0,a,0,a
2013,2013,YT,Yukon,Yukon,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Provincial land,Terres provinciales,0,a,0,a
2013,2013,YT,Yukon,Yukon,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Private land,Terres privées,0,a,0,a
2013,2013,YT,Yukon,Yukon,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2013,2013,YT,Yukon,Yukon,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2013,2013,YT,Yukon,Yukon,Pulpwood,Bois à pâte,Softwoods,Résineux,Provincial land,Terres provinciales,0,a,0,a
2013,2013,YT,Yukon,Yukon,Pulpwood,Bois à pâte,Softwoods,Résineux,Private land,Terres privées,0,a,0,a
2013,2013,YT,Yukon,Yukon,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Provincial land,Terres provinciales,0,a,0,a
2013,2013,YT,Yukon,Yukon,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Private land,Terres privées,0,a,0,a
2013,2013,YT,Yukon,Yukon,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2013,2013,YT,Yukon,Yukon,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2013,2013,YT,Yukon,Yukon,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Provincial land,Terres provinciales,0,a,0,a
2013,2013,YT,Yukon,Yukon,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Private land,Terres privées,0,a,0,a
