Name,Comment,Time,Likes,Reply Count,cleaned_comments
@TobinMiller-wt6yf,Oh oh.,2023-07-17T14:26:07Z,0,0.0,oh oh
@arthurwright255,I blame this fire on all non electric vehicles. This would never have happened if everyone had an EV.,2023-07-17T14:25:30Z,0,3.0,i blame this fire on all non electric vehicles this would never have happened if everyone had an ev
@delta_glider4362,"To EV burn you don't even need fire or wire problem. Just a little corrosion an Lithium BURNS  !
💥💥💥💥😉",2023-07-17T14:44:56Z,1,,to ev burn you don t even need fire or wire problem just a little corrosion an lithium burns
@Vee-jc1qh,Tesla cars catch fire.,2023-07-17T14:52:21Z,0,,tesla cars catch fire
@elephantintheroom5678,"@@Vee-jc1qh And ICE vehicles catch fire at an even greater rate. You didn't know that, did you? Google it.",2023-07-17T15:23:23Z,0,,jc1qh and ice vehicles catch fire at an even greater rate you didn t know that did you google it
@davemitchell6281,When the smoke clears wild life and everything else will flourish.,2023-07-17T14:24:55Z,1,1.0,when the smoke clears wild life and everything else will flourish
@MrDmadness,"Nope, not even close",2023-07-17T16:47:54Z,0,,nope not even close
@Arational,"Order more CL-415 and CL-515 aircraft.
The fleet needs to more than double.",2023-07-17T14:24:26Z,0,0.0,order more cl 415 and cl 515 aircraft the fleet needs to more than double
@Grantthetruthteller,This fire sould be a considered a major catastrophe becsuse it is putting more co2 into the air than china does in a full year.  And just wait:  the bare soil will have major runoff and resultant polution of the watershed when the rains come.  Trudeau could have done much more to combat this disaster if he had been a competent leader.,2023-07-17T14:24:15Z,0,0.0,this fire sould be a considered a major catastrophe becsuse it is putting more co2 into the air than china does in a full year and just wait the bare soil will have major runoff and resultant polution of the watershed when the rains come trudeau could have done much more to combat this disaster if he had been a competent leader
@TheFlutecart,"Damn shame.  All that potential lumber just burning away.  Somewhere a logger is thinking, we wanted to go in a cut a swath of that two years ago and told no.  Now it's ashes and embers.  And no fire breaks to stop it.  To manage huge forests, you need ecological experts, not politicians.",2023-07-17T14:24:11Z,11,4.0,damn shame all that potential lumber just burning away somewhere a logger is thinking we wanted to go in a cut a swath of that two years ago and told no now it s ashes and embers and no fire breaks to stop it to manage huge forests you need ecological experts not politicians
@bobwoods1302,And then sell that lumber for ten times the normal price because it was logged in the middle of nowhere hundreds of miles farther away than need be. Genius! 😂,2023-07-17T14:52:21Z,0,,and then sell that lumber for ten times the normal price because it was logged in the middle of nowhere hundreds of miles farther away than need be genius
@gordleith9474,Wasn’t one of Joe’s past jobs as a forestry management expert.Seem to remember him in Europe diligently dropping logs at the Vatican and sawing them in Scotland,2023-07-17T15:11:45Z,0,,wasn t one of joe s past jobs as a forestry management expert seem to remember him in europe diligently dropping logs at the vatican and sawing them in scotland
@jimmyf9545,"You realize these are boreal forests, hundreds of years old and untouched? Now suddenly millions of acres are burning uncontrolled. Do you think, maybe, that this is unprecedented and there is a reason it has come to become more and more common around the world?",2023-07-17T23:17:22Z,2,,you realize these are boreal forests hundreds of years old and untouched now suddenly millions of acres are burning uncontrolled do you think maybe that this is unprecedented and there is a reason it has come to become more and more common around the world
@TheFlutecart,​@@jimmyf9545  The planet is about to shake us off like fleas and it is certainly due to mismanagement of resources and assets.  We can certainly blame the oil barons for our climate.,2023-07-18T22:15:40Z,0,,the planet is about to shake us off like fleas and it is certainly due to mismanagement of resources and assets we can certainly blame the oil barons for our climate
@IPETGOATII.,I PET GOAT II,2023-07-17T14:23:25Z,1,0.0,i pet goat ii
@kaizersouza1562,Canada is burning while the Prime minister just announced more lethal aid and free money for Ukraine. smh,2023-07-17T14:23:24Z,0,0.0,canada is burning while the prime minister just announced more lethal aid and free money for ukraine smh
@1964mcqueen,"These are huge fires, but they are not nation wide as this and many other reports would have you believe. 
Canada is 7500 km wide. The fires in B.C. and Quebec are 4000 km apart.",2023-07-17T14:19:04Z,0,2.0,these are huge fires but they are not nation wide as this and many other reports would have you believe canada is 7500 km wide the fires in b c and quebec are 4000 km apart
@TH-tl6sy,"They're only reporting on Quebec because it drifts into New York. It's not just Quebec and BC. It's right across the country. Alberta currently has 117 wildfires burning and 1,400,021 hectares burned to date this summer. Saskatchewan Manitoba Ontario all have active wildfires right now. There's even fires on the east coast which doesn't happen much.",2023-07-17T14:33:50Z,5,,they re only reporting on quebec because it drifts into new york it s not just quebec and bc it s right across the country alberta currently has 117 wildfires burning and 1 400 021 hectares burned to date this summer saskatchewan manitoba ontario all have active wildfires right now there s even fires on the east coast which doesn t happen much
@dontbanmebrodontbanme5403,"And what exactly is your point? That this isn't a big deal? I fail to see your point. There are fires all over Canada and all over the world for that matter. Climate change is adversely effecting the planet. Stop trying to minimize that. The quicker we stop burning fossil fuels, the quicker things will improve.",2023-07-17T14:39:08Z,0,,and what exactly is your point that this isn t a big deal i fail to see your point there are fires all over canada and all over the world for that matter climate change is adversely effecting the planet stop trying to minimize that the quicker we stop burning fossil fuels the quicker things will improve
@muddywater4505,"Canadians can't defend themselves, and now they don't have the ability to fight fire.",2023-07-17T14:15:50Z,0,0.0,canadians can t defend themselves and now they don t have the ability to fight fire
@allenrodgers8999,Not being able to stop the fire is nothing but a lie! And that's facts,2023-07-17T14:13:59Z,0,0.0,not being able to stop the fire is nothing but a lie and that s facts
@timbacchus,Canada says the fires will burn for at least two more years.,2023-07-17T14:13:08Z,0,0.0,canada says the fires will burn for at least two more years
@TheOnlySheet,"We need Superman to pickup  a few Icebergs and drop them over these infernos, since mother nature isn't sending any significant amount of rain over them....",2023-07-17T14:11:35Z,0,2.0,we need superman to pickup a few icebergs and drop them over these infernos since mother nature isn t sending any significant amount of rain over them
@Rerpesentz,This is a horrid idea if it was possible,2023-07-17T15:00:25Z,0,,this is a horrid idea if it was possible
@TheOnlySheet,@@Rerpesentz lol,2023-07-17T17:03:19Z,0,,lol
@Stephen..,Caused.  Past prison time for ya,2023-07-17T14:11:32Z,0,0.0,caused past prison time for ya
@cscmolts77,"Blow it out,, like they do with oil field fires",2023-07-17T14:10:42Z,0,0.0,blow it out like they do with oil field fires
@bthsr7113,Soooo..... when should I start shopping for my end of the world bucket list?,2023-07-17T14:09:41Z,7,3.0,soooo when should i start shopping for my end of the world bucket list
@mr.hidden9242,YOU HAVEN'T STARTED YET!? ☹,2023-07-17T15:05:35Z,0,,you haven t started yet
@lisasante254,Yesterday!,2023-07-17T15:22:30Z,0,,yesterday
@jimmyf9545,Yesterday is right. The fat lady is about to sing.,2023-07-17T23:07:22Z,0,,yesterday is right the fat lady is about to sing
@ratcapricorn1895,God Bless these fireman heroes.  You have the hardest job.,2023-07-17T14:09:14Z,101,11.0,god bless these fireman heroes you have the hardest job
@darkwillis416,We have lost 2 firefighters so far. One was a 19 year old student who was volunteering to save her town. They found her body pinned under a tree that fell on her.,2023-07-17T15:44:09Z,4,,we have lost 2 firefighters so far one was a 19 year old student who was volunteering to save her town they found her body pinned under a tree that fell on her
@Hifuntionaut,"Looks like make believe fantasies don't work so well to me, grow up",2023-07-17T17:24:13Z,0,,looks like make believe fantasies don t work so well to me grow up
@gregeastman6263,After blessings ask god to put the fire out.,2023-07-17T17:55:03Z,1,,after blessings ask god to put the fire out
@darrellknott1110,@@gregeastman6263why do we have to ask? Shouldn’t god just do it?,2023-07-17T18:01:54Z,3,,do we have to ask shouldn t god just do it
@Hifuntionaut,@@gregeastman6263 Yes and send some of those cute little Canadian boys to bible study with the youth minister he is out on parole and lonely.,2023-07-17T18:02:56Z,2,,yes and send some of those cute little canadian boys to bible study with the youth minister he is out on parole and lonely
@followerofjesuschrist.,"""From that time Jesus began to preach, and to say, Repent: for the kingdom of heaven is at hand."" Matthew 4:17 

""Ye have heard that it hath been said, An eye for an eye, and a tooth for a tooth: But I say unto you, That ye resist not evil: but whosoever shall smite thee on thy right cheek, turn to him the other also."" Matthew 5:38-39 

""And when thou prayest, thou shalt not be as the hypocrites are: for they love to pray standing in the synagogues and in the corners of the streets, that they may be seen of men. Verily I say unto you, They have their reward. But thou, when thou prayest, enter into thy closet, and when thou hast shut thy door, pray to thy Father which is in secret; and thy Father which seeth in secret shall reward thee openly."" Matthew 6:5-6|",2023-07-17T19:13:54Z,1,,from that time jesus began to preach and to say repent for the kingdom of heaven is at hand matthew 4 17 ye have heard that it hath been said an eye for an eye and a tooth for a tooth but i say unto you that ye resist not evil but whosoever shall smite thee on thy right cheek turn to him the other also matthew 5 38 39 and when thou prayest thou shalt not be as the hypocrites are for they love to pray standing in the synagogues and in the corners of the streets that they may be seen of men verily i say unto you they have their reward but thou when thou prayest enter into thy closet and when thou hast shut thy door pray to thy father which is in secret and thy father which seeth in secret shall reward thee openly matthew 6 5 6
@Hifuntionaut,@@followerofjesuschrist. This logic fails on page 1 lists go Jim Jones!,2023-07-17T19:18:25Z,0,,this logic fails on page 1 lists go jim jones
@kotexconnection3804,your imaginary friend can't help anyone,2023-07-17T22:45:29Z,1,,your imaginary friend can t help anyone
@MidnightPolak,"@@willyfigueroa7702 She wasn't a volunteer, she was a provincial employee.",2023-07-18T06:45:48Z,0,,she wasn t a volunteer she was a provincial employee
@gregeastman6263,@@followerofjesuschrist. blah blah blah space God don't care,2023-07-21T03:18:33Z,0,,blah blah blah space god don t care
@gregeastman6263,@@followerofjesuschrist. BLAH BLAH BLAH SPACE GOD has some boring writers!,2023-07-28T19:22:55Z,0,,blah blah blah space god has some boring writers
@shebanadam7569,earth's carbon capture potential just dimmed 😒,2023-07-17T14:08:31Z,7,4.0,earth s carbon capture potential just dimmed
@babyreps365,No it didn't forest fires keep the atmosphere balanced look it up,2023-07-17T16:14:10Z,0,,no it didn t forest fires keep the atmosphere balanced look it up
@annacroixx,"The carbon is the people, as we’re made of carbon. The goal is population reduction.",2023-07-22T06:30:48Z,0,,the carbon is the people as we re made of carbon the goal is population reduction
@shebanadam7569,"@@Andreaming Who should go first? Who is one too many? Ethical dilemmas. The issue is not population but ""grandiose"" appetite for much! A family of 2 can live on $3000/month and claim they barely make it. In another part of the world, that's the whole community's monthly GDP, and they living comfortable...so who should go first? By your standards, it should, unfortunately, be the west! The global south has contributed ""very little"" to this crisis.",2023-07-22T06:52:30Z,1,,who should go first who is one too many ethical dilemmas the issue is not population but grandiose appetite for much a family of 2 can live on 3000 month and claim they barely make it in another part of the world that s the whole community s monthly gdp and they living comfortable so who should go first by your standards it should unfortunately be the west the global south has contributed very little to this crisis
@annacroixx,@@shebanadam7569  Good question. Money needs to be tied to real value again. That’s what “The Great Reset” is all about.,2023-07-22T07:16:21Z,0,,good question money needs to be tied to real value again that s what the great reset is all about
@chuckb9867,Trump was right natural global warming,2023-07-17T14:08:28Z,0,0.0,trump was right natural global warming
@KarmaMechanic988,"Must be because they don't rake the forests.
Some little birdie told me that....",2023-07-17T14:08:07Z,13,9.0,must be because they don t rake the forests some little birdie told me that
@akmpolsen,"Um, was this bird orange by any chance?",2023-07-17T14:12:25Z,14,,um was this bird orange by any chance
@CarFreeSegnitz,"We had one guy up there!  He’s a hard worker!  He was trying his best.  He said he was sorry, so I know he’s Canadian.",2023-07-17T14:31:30Z,2,,we had one guy up there he s a hard worker he was trying his best he said he was sorry so i know he s canadian
@francismarion6400,This amount of stored Carbon is unexceptable. What was the universe thinking?,2023-07-17T14:36:43Z,2,,this amount of stored carbon is unexceptable what was the universe thinking
@morkvomork6815,"The Problem is the drought and the monoculture forrests. They planted only needlewood for quick money and that is the bill.
Needlewood includes oils that burn like torches!",2023-07-17T14:56:35Z,1,,the problem is the drought and the monoculture forrests they planted only needlewood for quick money and that is the bill needlewood includes oils that burn like torches
@pambp5978,"​@@morkvomork6815It is the boreal forest that is burning, most of the fires are in areas that do have much if any human activity.  Not reforestation.. just extremely hot dry conditions in early spring across the north extending into summer.",2023-07-17T15:32:01Z,3,,is the boreal forest that is burning most of the fires are in areas that do have much if any human activity not reforestation just extremely hot dry conditions in early spring across the north extending into summer
@morkvomork6815,"@@pambp5978 Ok! That´s really bad!
That means another tipping point is in progress.",2023-07-17T15:48:45Z,1,,ok that s really bad that means another tipping point is in progress
@francismarion6400,@@morkvomork6815 What drought? Half the country is seeing record precipitation.,2023-07-17T16:06:54Z,0,,what drought half the country is seeing record precipitation
@morkvomork6815,@@francismarion6400 Yeah! After month of drought it will go to the rivers and not the soil.,2023-07-17T16:13:35Z,0,,yeah after month of drought it will go to the rivers and not the soil
@pambp5978,"@@francismarion6400 the first fires occurred mainly in Alberta which coincidentally had cut their fire response budget.. that coupled with a very warm dry spring.. the next outbreak was in Nova Scotia where they are getting adequate rainfall at this point and do not have a fire risk currently.  Now Quebec, northern Ontario Saskatchewan Alberta and British Columbia have numerous controlled and still out of control fires.",2023-07-17T16:18:35Z,0,,the first fires occurred mainly in alberta which coincidentally had cut their fire response budget that coupled with a very warm dry spring the next outbreak was in nova scotia where they are getting adequate rainfall at this point and do not have a fire risk currently now quebec northern ontario saskatchewan alberta and british columbia have numerous controlled and still out of control fires
@t.r.campbell6585,"The Canadians have failed in their forestry management. It would also be interesting to know if some of these fires were set by arsonist.  The fact remains that this fire pollution will spread into many portions of the United States, as well as Canada. The good news is that meteorologists have reported that smoke from these fires drifting out over the Atlantic will cool the waters in that very large section of ocean.",2023-07-17T14:07:10Z,3,13.0,the canadians have failed in their forestry management it would also be interesting to know if some of these fires were set by arsonist the fact remains that this fire pollution will spread into many portions of the united states as well as canada the good news is that meteorologists have reported that smoke from these fires drifting out over the atlantic will cool the waters in that very large section of ocean
@BrookeSkylarShields,They were set by right wingers it's been proven 11 arrest,2023-07-17T14:08:34Z,0,,they were set by right wingers it s been proven 11 arrest
@taekwondotime,Apparently Indians are responsible for starting many of them through their own carelessness. No group of people is harder on the environment than Indians. Their Hollywood image is the opposite of reality.,2023-07-17T14:21:29Z,0,,apparently indians are responsible for starting many of them through their own carelessness no group of people is harder on the environment than indians their hollywood image is the opposite of reality
@taekwondotime,"Of course CNN will block any comments that disparage Indians because they're in one of the ""untouchable"" groups protected by the left.",2023-07-17T14:24:48Z,0,,of course cnn will block any comments that disparage indians because they re in one of the untouchable groups protected by the left
@jsmmacdld3519,It has nothing to do with failed forestry In in forestry and after logged chillers are brought in and nothing is left Canada has more foest fires that you can't get to except by plane float plane that would be or helicopter have you ever looked at a map of the boreal forest and how huge it is and it can't be logged part of problem is the ash beetle species which is killing thousands of softwood spruce jackpine USA doesn't have half the isolated forests Canada has the USA has wildfires and there not even in big boreal forest thick big trees some states but nothing like up north to say logging practices is cause is way off the mark if anything we don't clear cut anymore for wildlife we log squares and leave standing live timber so wildlife is treated better I have hauled logs out than anything else goes into chipper into trucks for paper making nothing is wasted not like old days when there would be brush piles left and burnt in fall you obviously hadn't seen the damage this ash boreal beetle has destroyed stands of spruce but it's areas that are way North where a lot of fires are burning and you can't drive to them actually a fire burning with full length spruce or any soft woods you can't even get near them there so hot 🔥80 foot high burning wall dumping water on them doesn't even work there so hot water just evaporates before hits fire like the hot shot guy said from Colorado these are biggest fires they have fought some are same but just way bigger I just hate when someone makes a remark that is totally wrong thanks peace my opinion ex fire fighter and foest worker and one more thing almost all of these fires are caused by lightning that could have struck up to 4 days prior burning under ground because most of forests floors are moss lightning strike and fire brake through even two days later,2023-07-17T14:31:33Z,1,,it has nothing to do with failed forestry in in forestry and after logged chillers are brought in and nothing is left canada has more foest fires that you can t get to except by plane float plane that would be or helicopter have you ever looked at a map of the boreal forest and how huge it is and it can t be logged part of problem is the ash beetle species which is killing thousands of softwood spruce jackpine usa doesn t have half the isolated forests canada has the usa has wildfires and there not even in big boreal forest thick big trees some states but nothing like up north to say logging practices is cause is way off the mark if anything we don t clear cut anymore for wildlife we log squares and leave standing live timber so wildlife is treated better i have hauled logs out than anything else goes into chipper into trucks for paper making nothing is wasted not like old days when there would be brush piles left and burnt in fall you obviously hadn t seen the damage this ash boreal beetle has destroyed stands of spruce but it s areas that are way north where a lot of fires are burning and you can t drive to them actually a fire burning with full length spruce or any soft woods you can t even get near them there so hot 80 foot high burning wall dumping water on them doesn t even work there so hot water just evaporates before hits fire like the hot shot guy said from colorado these are biggest fires they have fought some are same but just way bigger i just hate when someone makes a remark that is totally wrong thanks peace my opinion ex fire fighter and foest worker and one more thing almost all of these fires are caused by lightning that could have struck up to 4 days prior burning under ground because most of forests floors are moss lightning strike and fire brake through even two days later
@TH-tl6sy,Lol Canada has 10% of the world's forest. 362 million Hectares. That's 10 million Hectares per person. Lol yeah you manage that. Lol,2023-07-17T14:43:41Z,1,,lol canada has 10 of the world s forest 362 million hectares that s 10 million hectares per person lol yeah you manage that lol
@Wargutz666,"Open mouth , insert foot.",2023-07-17T14:46:21Z,2,,open mouth insert foot
@bruce8321,you cannot manage or control the forests in Canada. It is the 2nd largest country in the world next to Russia. Most fires are from lighting strikes and if they are small it is actually good for the forest. These however are humongous.,2023-07-17T15:03:25Z,1,,you cannot manage or control the forests in canada it is the 2nd largest country in the world next to russia most fires are from lighting strikes and if they are small it is actually good for the forest these however are humongous
@t.r.campbell6585,"@@Wargutz666. You were absolutely correct, and I am astonished at some of the posts that I have received. A lot of feet in miles and the other places also. Thank you for your interest. Stay safe and stay healthy.",2023-07-17T15:51:56Z,0,,you were absolutely correct and i am astonished at some of the posts that i have received a lot of feet in miles and the other places also thank you for your interest stay safe and stay healthy
@t.r.campbell6585,"@@bruce8321I believe you were incorrect. Many respected universities offer courses in forestry management, ecology, hydrology, and ecology. There seems to be a growing trend in this field.",2023-07-17T15:54:22Z,0,,believe you were incorrect many respected universities offer courses in forestry management ecology hydrology and ecology there seems to be a growing trend in this field
@bruce8321,"@@t.r.campbell6585 The amount of forest in Canada is mind boggling and you would need many thousands of folks to try and manage it. This is the worst bunch
 of fires in Canada's history and now equals the entire state of Ohio. That still leaves 49 more states to burn here. See the problem??",2023-07-17T16:01:17Z,0,,r campbell6585 the amount of forest in canada is mind boggling and you would need many thousands of folks to try and manage it this is the worst bunch of fires in canada s history and now equals the entire state of ohio that still leaves 49 more states to burn here see the problem
@MrDmadness,"Nothing you've said is true. The smoke won't cool anything, you don't seem to understand the scale of the planet at all",2023-07-17T16:43:23Z,0,,nothing you ve said is true the smoke won t cool anything you don t seem to understand the scale of the planet at all
@JohnA891,"Here are a few numbers for you to consider. The Canadian Boreal forest is 670 million acres. That is 6 times larger than ALL wilderness areas in the US combined. It is an area twice as big as Alaska, four times the size of Texas, and 6 times the size of California. The amount of acres burned this year alone in Canada is bigger than the 10 worst forest fires in US history combined. Most of this forest is completely isolated, no roads into it, no rail lines, no airports, no people, nothing. Just endless acres of forest. It isn't manageable, just not possible.",2023-07-17T17:26:35Z,0,,here are a few numbers for you to consider the canadian boreal forest is 670 million acres that is 6 times larger than all wilderness areas in the us combined it is an area twice as big as alaska four times the size of texas and 6 times the size of california the amount of acres burned this year alone in canada is bigger than the 10 worst forest fires in us history combined most of this forest is completely isolated no roads into it no rail lines no airports no people nothing just endless acres of forest it isn t manageable just not possible
@nawewan,ok come up here and start raking my dude,2023-07-17T18:55:13Z,0,,ok come up here and start raking my dude
@ItIsThisBig,Taters is gonna poopy his panties lol,2023-07-17T14:06:06Z,0,0.0,taters is gonna poopy his panties lol
@JBaxter-pi8oj,Climate change has ravaged the planet and Canada has been warming at 4 times the rate of the rest of the world.  Yet Canadian media has been controlled by the Conservative Party which is supported by and supporting the fossil fuel industry so there has been carefully orchestrated control over our knowledge.  The only reason this is making news is because the US is breathing the smoke.  Fossil fuel usage needs to be reduced now and eliminated very shortly.  We have alternative sources of energy.  And let's think twice about how and why we use these sources in the first place!,2023-07-17T14:05:53Z,1,0.0,climate change has ravaged the planet and canada has been warming at 4 times the rate of the rest of the world yet canadian media has been controlled by the conservative party which is supported by and supporting the fossil fuel industry so there has been carefully orchestrated control over our knowledge the only reason this is making news is because the us is breathing the smoke fossil fuel usage needs to be reduced now and eliminated very shortly we have alternative sources of energy and let s think twice about how and why we use these sources in the first place
@tiboregoldberger6817,👽👾🎈👽👾🎈👽👾🎈👽👾🎈👽👾🎈👽👾🎈🦍🦍🦍🦍🦍🦍👍🦍🦍🦍🦍👍,2023-07-17T14:05:44Z,1,0.0,
@eastmirrorhittaz5918,Canda can us citizens free healthcare too. Sound like a good deal to me.,2023-07-17T14:05:18Z,0,3.0,canda can us citizens free healthcare too sound like a good deal to me
@larrywilliams3858,You might want to seek some free education.,2023-07-17T14:35:28Z,3,,you might want to seek some free education
@eastmirrorhittaz5918,"@@larrywilliams3858  Trump was all about that free wall. An I bet you voted for him. I'm dead, maybe you need a free education.",2023-07-17T14:48:11Z,0,,trump was all about that free wall an i bet you voted for him i m dead maybe you need a free education
@MrDmadness,What you wrote does not even form a competent sentence,2023-07-17T16:52:22Z,0,,what you wrote does not even form a competent sentence
@jesteravrgjoe2888,This is a man made disaster.,2023-07-17T14:04:58Z,0,0.0,this is a man made disaster
@crustycobs2669,"No need for terrorists anymore, just some jerk with a pack of matches. These firefighters deserve
praise and mega-bucks for risking all to perform this job so boldly and excellently.",2023-07-17T14:03:38Z,3,3.0,no need for terrorists anymore just some jerk with a pack of matches these firefighters deserve praise and mega bucks for risking all to perform this job so boldly and excellently
@KeyKeyJournals,These are huge areas I think it’s intentional,2023-07-17T14:31:23Z,1,,these are huge areas i think it s intentional
@bruce8321,most are lighting strikes,2023-07-17T15:00:56Z,3,,most are lighting strikes
@bruce8321,most as usual are lightning strikes,2023-07-22T12:40:48Z,0,,most as usual are lightning strikes
@donaldducko6580,Here we go again. Some antifa arsonist probably started it and the media will exploit it to push climate change tyranny on the people.,2023-07-17T14:02:44Z,0,0.0,here we go again some antifa arsonist probably started it and the media will exploit it to push climate change tyranny on the people
@giotorres8669,GET IT TOGETHER CANADA CONTROL YOUR ENVIRONMENT NOW,2023-07-17T14:02:26Z,0,4.0,get it together canada control your environment now
@1964mcqueen,"Do you mean we should sweep our forests, Donald?",2023-07-17T14:07:06Z,3,,do you mean we should sweep our forests donald
@annestovgaard681,"yeah.. that would fix it.. just ""get it together"" ... 😆",2023-07-17T14:24:49Z,1,,yeah that would fix it just get it together
@TH-tl6sy,"Lol you're aware that Canada has 10% of the world's Forrest right? 362 million Hectares. 
Only Russia and Brazil have more forest than Canada. 
That's like a match factory catching on fire and saying to the firemen well you're pretty slow aren't you look how quickly that spread!",2023-07-17T14:41:23Z,0,,lol you re aware that canada has 10 of the world s forrest right 362 million hectares only russia and brazil have more forest than canada that s like a match factory catching on fire and saying to the firemen well you re pretty slow aren t you look how quickly that spread
@francismarion6400,​@1964mcqueen No we should fine Canada for storing Carbon without proper licensing.,2023-07-17T14:41:51Z,0,,no we should fine canada for storing carbon without proper licensing
@EduardoOliveira-zx4yj,FIRE AND FIRE,2023-07-17T14:01:52Z,0,1.0,fire and fire
@ItIsThisBig,Take a pic in your underwear and post it lol,2023-07-17T14:05:36Z,0,,take a pic in your underwear and post it lol
@newflower8974,They need to get this under control 🙏🏽,2023-07-17T13:57:49Z,1,5.0,they need to get this under control
@wqv5423ln,Man cannot control what God does!,2023-07-17T14:00:52Z,2,,man cannot control what god does
@1964mcqueen,"​@@jessiejones888God???
Man has completely destroyed the environment, causing heatwaves, floods, fires....
We created the problem, and we will pay the consequences",2023-07-17T14:11:10Z,0,,man has completely destroyed the environment causing heatwaves floods fires we created the problem and we will pay the consequences
@dontbanmebrodontbanme5403,"What gave you the impression they're not trying? They've asked for help from the US and other countries. We just need to accept the fact that if we're going to keep burning fossil fuels, this is the result. There are limits to what we can do when there are raging fires literally larger than Ohio!",2023-07-17T14:49:15Z,5,,what gave you the impression they re not trying they ve asked for help from the us and other countries we just need to accept the fact that if we re going to keep burning fossil fuels this is the result there are limits to what we can do when there are raging fires literally larger than ohio
@gardenjoy5223,"@@jessiejones888 Why blame God for this? He gave the planet to humans to take care of. We're not doing the best of jobs. After the fall into sin, we tend to be selfish, careless and lazy. And dumb.",2023-07-17T18:57:12Z,0,,why blame god for this he gave the planet to humans to take care of we re not doing the best of jobs after the fall into sin we tend to be selfish careless and lazy and dumb
@wqv5423ln,"@@gardenjoy5223 you are tight man cannot be good stewards because of sin, but clearly the Bible states that catastrophic things will happen in the end times. We are seeing them all over!",2023-07-18T16:16:54Z,0,,you are tight man cannot be good stewards because of sin but clearly the bible states that catastrophic things will happen in the end times we are seeing them all over
@johnj1602,Please save the animals. Make sure you know where they are during fire seasons. 🙏🙏🙏🙏🙏,2023-07-17T13:54:20Z,11,4.0,please save the animals make sure you know where they are during fire seasons
@larrywilliams3858,You are spewing total nonsense!!!,2023-07-17T14:34:20Z,5,,you are spewing total nonsense
@liamgross7217,You can’t save the animals. Sadly.,2023-07-17T18:16:44Z,0,,you can t save the animals sadly
@johnj1602,Please dont keep any pets. They cannot trust you to keep them safe. Those poor animals...,2023-07-17T18:34:36Z,0,,please dont keep any pets they cannot trust you to keep them safe those poor animals
@larrywilliams3858,@@johnj1602 Don't be absurd.  I have an entire inventory of all animals in the 3.8 million square miles of Canada.   Yes I know.  Impressive.,2023-07-17T21:41:14Z,0,,don t be absurd i have an entire inventory of all animals in the 3 8 million square miles of canada yes i know impressive
@lastChang,"Thanks China🇨🇳 for continued
- building more and more *coal-fired power plants,* and 
- burning more and more *fossil fuel*",2023-07-17T13:54:20Z,2,1.0,thanks china for continued building more and more coal fired power plants and burning more and more fossil fuel
@SimplySketchyXbox,"China is actually one of the largest investors in clean energy. Yes they built a load of coal plants, but they're rapidly converting to natural gas stations which will be able to burn hydrogen, they're expanding their nuclear power generation to exceed that of the USA, they're invested in LFTR research, they're contributing to ITER. Meanwhile Texas is trying to ban renewables in favour of oil.",2023-07-17T14:02:33Z,0,,china is actually one of the largest investors in clean energy yes they built a load of coal plants but they re rapidly converting to natural gas stations which will be able to burn hydrogen they re expanding their nuclear power generation to exceed that of the usa they re invested in lftr research they re contributing to iter meanwhile texas is trying to ban renewables in favour of oil
@DMTme0,"Don’t fires like this happen Periodically all through history? Perhaps the scale is uncommon, but the event is not.",2023-07-17T13:54:13Z,1,5.0,don t fires like this happen periodically all through history perhaps the scale is uncommon but the event is not
@wqv5423ln,These are end times events and are all predicted in scripture. Judgments of God on nations thst turn their backs on God. Matthew 24 & 25,2023-07-17T14:02:41Z,0,,these are end times events and are all predicted in scripture judgments of god on nations thst turn their backs on god matthew 24 25
@factsoverfear9771,You are correct.  But Canada is usually wet and cold enough for this to not happen 💡,2023-07-17T14:05:40Z,2,,you are correct but canada is usually wet and cold enough for this to not happen
@Wargutz666,Canada has 8 climate regions so to say  this massive country is cold and wet is very inaccurate.,2023-07-17T14:51:52Z,1,,canada has 8 climate regions so to say this massive country is cold and wet is very inaccurate
@MrDmadness,​@@jessiejones888nobody cares about your fictional sky fairy.. nobody,2023-07-17T16:54:51Z,0,,cares about your fictional sky fairy nobody
@gardenjoy5223,@@jessiejones888 Stop spreading disinformation!,2023-07-17T19:36:11Z,0,,stop spreading disinformation
@ultramagnus1275,How do we blame this on Trump or Putin? 🤔,2023-07-17T13:54:11Z,0,8.0,how do we blame this on trump or putin
@b.t.2795,Let's blame it on Jewish Space Lasers grandma. 😂😂😂,2023-07-17T13:57:47Z,1,,let s blame it on jewish space lasers grandma
@markmierzejewski9534,"Ah yes, two people the world does not want but still has to deal with ... for now",2023-07-17T14:01:11Z,0,,ah yes two people the world does not want but still has to deal with for now
@wqv5423ln,It's clearly rhe hand of God! Foolish man can't control the climate!,2023-07-17T14:03:46Z,0,,it s clearly rhe hand of god foolish man can t control the climate
@BlanBonco,Nobody cares except to stop the next reality denier who also can't heal the sick oddly enough - we keep seeing the fire and devestation no miracles.  Big oil is tired old and corrupt.... let's go Elon,2023-07-17T14:09:34Z,0,,nobody cares except to stop the next reality denier who also can t heal the sick oddly enough we keep seeing the fire and devestation no miracles big oil is tired old and corrupt let s go elon
@mhall801,@@b.t.2795👈.  Grandmas big little boy.   👏👏👏,2023-07-17T14:38:15Z,0,,t 2795 grandmas big little boy
